supplier,category,collection,code,item_name,finish,price,currency,page,confidence,review_notes
Yale,Lever Handle,YMSL Series,YMSL-1004-RG,YMSL-1004 - Marvel Series Premium Handle with Rose/Escutcheons,Rose Gold,7580,INR,19,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-701-SS,YMEL-701 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-701-AB,YMEL-701 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-701-BM,YMEL-701 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-701-RG,YMEL-701 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-702-SS,YMEL-702 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-702-AB,YMEL-702 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-702-BM,YMEL-702 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-702-RG,YMEL-702 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-703-SS,YMEL-703 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-703-AB,YMEL-703 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-703-BM,YMEL-703 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-703-RG,YMEL-703 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-704-SS,YMEL-704 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-704-AB,YMEL-704 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-704-BM,YMEL-704 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-704-RG,YMEL-704 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-705-SS,YMEL-705 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-705-AB,YMEL-705 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-705-BM,YMEL-705 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-705-RG,YMEL-705 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-706-SS,YMEL-706 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-706-AB,YMEL-706 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-706-BM,YMEL-706 - Mortise Eternal Lever Handle,Black Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-706-RG,YMEL-706 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,20,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-708-SS,YMEL-708 - Mortise Eternal Lever Handle,Satin Steel Matt,4480,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-708-AB,YMEL-708 - Mortise Eternal Lever Handle,Antique Brass Matt,4560,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-708-BM,YMEL-708 - Mortise Eternal Lever Handle,Black Matt,4780,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-708-RG,YMEL-708 - Mortise Eternal Lever Handle,Rose Gold Matt,4780,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-901-SS,YMEL-901 - Mortise Eternal Lever Handle,Satin Steel Matt,4740,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-901-AB,YMEL-901 - Mortise Eternal Lever Handle,Antique Brass Matt,4860,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-901-BM,YMEL-901 - Mortise Eternal Lever Handle,Black Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-901-RGM,YMEL-901 - Mortise Eternal Lever Handle,Rose Gold Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-902-SS,YMEL-902 - Mortise Eternal Lever Handle,Satin Steel Matt,4740,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-902-AB,YMEL-902 - Mortise Eternal Lever Handle,Antique Brass Matt,4860,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-902-BM,YMEL-902 - Mortise Eternal Lever Handle,Black Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-902-RGM,YMEL-902 - Mortise Eternal Lever Handle,Rose Gold Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-903-SS,YMEL-903 - Mortise Eternal Lever Handle,Satin Steel Matt,4740,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-903-AB,YMEL-903 - Mortise Eternal Lever Handle,Antique Brass Matt,4860,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-903-BM,YMEL-903 - Mortise Eternal Lever Handle,Black Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-903-RGM,YMEL-903 - Mortise Eternal Lever Handle,Rose Gold Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-904-SS,YMEL-904 - Mortise Eternal Lever Handle,Satin Steel Matt,4740,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-904-AB,YMEL-904 - Mortise Eternal Lever Handle,Antique Brass Matt,4860,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-904-BM,YMEL-904 - Mortise Eternal Lever Handle,Black Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-904-RGM,YMEL-904 - Mortise Eternal Lever Handle,Rose Gold Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-905-SS,YMEL-905 - Mortise Eternal Lever Handle,Satin Steel Matt,4740,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-905-AB,YMEL-905 - Mortise Eternal Lever Handle,Antique Brass Matt,4860,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-905-BM,YMEL-905 - Mortise Eternal Lever Handle,Black Matt,5100,INR,21,HIGH,
Yale,Mortise Eternal Lever Handle,ETERNAL Series,YMEL-905-RGM,YMEL-905 - Mortise Eternal Lever Handle,Rose Gold Matt,5100,INR,21,HIGH,
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-TT-AB,"YE-1101 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Antique Brass,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-TT-SS,"YE-1101 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Satin Steel,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-TT-BM,"YE-1101 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Black Matt,4260,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-DC-AB,"YE-1101 - Lever handle with 10"" backplate double cylinder and lockbody",Antique Brass,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-DC-SS,"YE-1101 - Lever handle with 10"" backplate double cylinder and lockbody",Satin Steel,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-10P-DC-BM,"YE-1101 - Lever handle with 10"" backplate double cylinder and lockbody",Black Matt,4260,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-TT-AB,"YE-1101 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Antique Brass,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-TT-SS,"YE-1101 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Satin Steel,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-TT-BM,"YE-1101 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Black Matt,4140,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-DC-AB,"YE-1101 - Lever handle with 8"" backplate double cylinder and lockbody",Antique Brass,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-DC-SS,"YE-1101 - Lever handle with 8"" backplate double cylinder and lockbody",Satin Steel,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-DC-BM,"YE-1101 - Lever handle with 8"" backplate double cylinder and lockbody",Black Matt,4140,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-BK-AB,"YE-1101 - Lever handle with 8"" backplate privacy cylinder & lockbody",Antique Brass,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-BK-SS,"YE-1101 - Lever handle with 8"" backplate privacy cylinder & lockbody",Satin Steel,3780,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-BK-BM,"YE-1101 - Lever handle with 8"" backplate privacy cylinder & lockbody",Black Matt,4140,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-5P-BL-AB,"YE-1101 - Lever handle with 5"" backplate with baby latch",Antique Brass,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-5P-BL-SS,"YE-1101 - Lever handle with 5"" backplate with baby latch",Satin Steel,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-5P-BL-BM,"YE-1101 - Lever handle with 5"" backplate with baby latch",Black Matt,2800,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-TT-AB,YE-1101 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Antique Brass,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-TT-SS,YE-1101 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Satin Steel,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-TT-BM,YE-1101 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Black Matt,4260,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-DC-AB,YE-1101 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Antique Brass,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-DC-SS,YE-1101 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Satin Steel,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-DC-BM,YE-1101 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Black Matt,4260,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BK-AB,YE-1101 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Antique Brass,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BK-SS,YE-1101 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Satin Steel,3940,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BK-BM,YE-1101 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Black Matt,4260,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BL-AB,YE-1101 - Lever handle on Rose with Baby Latch,Antique Brass,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BL-SS,YE-1101 - Lever handle on Rose with Baby Latch,Satin Steel,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-OR-BL-BM,YE-1101 - Lever handle on Rose with Baby Latch,Black Matt,2800,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-6L-AB,"YE-1101 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Antique Brass,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-6L-SS,"YE-1101 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Satin Steel,2560,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1101-8P-6L-BM,"YE-1101 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Black Matt,2800,INR,22,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-TT-AB,"YE-1102 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Antique Brass,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-TT-SS,"YE-1102 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Satin Steel,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-TT-BM,"YE-1102 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Black Matt,4440,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-DC-AB,"YE-1102 - Lever handle with 10"" backplate double cylinder and lockbody",Antique Brass,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-DC-SS,"YE-1102 - Lever handle with 10"" backplate double cylinder and lockbody",Satin Steel,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-10P-DC-BM,"YE-1102 - Lever handle with 10"" backplate double cylinder and lockbody",Black Matt,4440,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-TT-AB,"YE-1102 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Antique Brass,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-TT-SS,"YE-1102 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Satin Steel,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-TT-BM,"YE-1102 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Black Matt,4280,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-DC-AB,"YE-1102 - Lever handle with 8"" backplate double cylinder and lockbody",Antique Brass,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-DC-SS,"YE-1102 - Lever handle with 8"" backplate double cylinder and lockbody",Satin Steel,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-DC-BM,"YE-1102 - Lever handle with 8"" backplate double cylinder and lockbody",Black Matt,4280,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-BK-AB,"YE-1102 - Lever handle with 8"" backplate privacy cylinder & lockbody",Antique Brass,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-BK-SS,"YE-1102 - Lever handle with 8"" backplate privacy cylinder & lockbody",Satin Steel,3900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-8P-BK-BM,"YE-1102 - Lever handle with 8"" backplate privacy cylinder & lockbody",Black Matt,4280,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-5P-BL-AB,"YE-1102 - Lever handle with 5"" backplate with baby latch",Antique Brass,2640,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-5P-BL-SS,"YE-1102 - Lever handle with 5"" backplate with baby latch",Satin Steel,2640,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-5P-BL-BM,"YE-1102 - Lever handle with 5"" backplate with baby latch",Black Matt,2900,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-OR-TT-AB,YE-1102 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Antique Brass,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1102-OR-TT-SS,YE-1102 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Satin Steel,4100,INR,23,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
